x,y,token
-58.87698,-8.33631,acquaintance
-54.427692,-35.042637,hours
58.581326,10.900387,sheep
-44.710224,-20.615362,different
-43.441498,29.650633,ma
29.70894,-0.5611858,noise
3.4944038,-65.145966,big
-23.550732,-58.960396,Buster
-66.27743,-28.18525,Willoughby
-58.852715,-3.74561,opinion
-39.839016,-25.551605,led
-22.9901,43.46344,mad
12.548502,33.898197,presence
-25.6496,14.115498,tried
-65.32313,-31.892813,Frank
-48.398434,28.686893,sorry
19.748753,-60.78535,deck
-55.435387,5.5994296,taste
-56.30851,-2.0940852,natural
61.66063,0.8601345,cubits
22.296625,-49.265026,around
-57.885212,-4.4109015,character
-40.222363,13.848917,worse
43.605152,-40.541046,clear
35.188053,-52.92589,figure
48.170773,27.199444,arose
53.298763,5.0874615,fat
44.73121,21.742931,bound
59.68753,47.185936,families
24.87913,62.31713,46
-50.824997,27.186483,forget
-50.215393,-9.669537,giving
-4.401463,21.785202,Such
-41.5969,21.698536,says
-42.09828,34.978302,?'
-22.936493,24.240261,purpose
-54.113583,20.929815,pay
-21.728941,0.4563106,age
-50.68293,5.5875907,exactly
12.577225,-51.30531,horse
25.053005,62.057888,45
-31.30373,42.54994,ashamed
-26.849878,-47.525574,Dr
23.273748,18.774107,touch
-58.918427,-0.5254875,feeling
65.8334,45.52819,reign
44.39893,18.057253,charge
-24.431238,-57.50807,Little
-29.901968,20.940031,try
46.399605,23.125834,beside
42.95275,-13.562002,faces
-44.495907,47.15485,*
-2.1896095,48.89934,Have
-58.836212,-22.01551,happened
36.51771,22.060547,destroyed
58.22527,19.024889,court
54.13932,36.461765,slew
44.57279,7.6987376,clothes
48.402645,27.59986,fled
-17.076317,47.886272,Our
-58.061157,-8.851066,interest
-61.297237,-3.753891,equal
-11.038889,-54.97472,sudden
46.168976,-31.124191,streets
20.679335,17.179218,fallen
36.850285,23.814693,slain
34.87837,36.44084,sought
-42.962013,17.260399,fancy
53.026924,18.193369,gates
-58.689926,20.484669,meant
43.238857,8.081266,clean
12.910443,37.65415,shame
15.843918,-56.689255,road
-7.4063153,57.519424,Are
-32.73813,-30.001732,countenance
-63.032837,-13.539086,attention
58.731705,29.267454,Jordan
-55.360767,24.877851,promise
-44.778107,28.330654,dare
-35.907974,32.925476,re
27.406351,-51.12094,broad
-19.623169,28.400831,carry
27.57954,13.408379,beasts
-68.69985,-3.9900324,object
7.3349614,27.534128,hearts
-0.87213355,9.502296,youth
26.028683,27.97621,unclean
-13.634756,22.13371,pain
43.02207,53.37665,Peter
-31.968494,-46.175594,repeated
24.333433,35.35663,enemy
60.186993,26.47724,north
10.516088,32.199615,rejoice
-15.382699,-62.460243,Starbuck
24.191805,63.066467,49
33.23766,35.306465,dream
-56.20743,5.1650376,favour
-46.404846,-9.054814,delight
23.006132,-29.071362,ships
-60.73026,8.300887,satisfied
60.24309,26.525373,south
-1.6269826,13.577396,beauty
-33.647366,3.341061,pleasant
49.035866,-16.427313,rain
41.880165,18.932535,prepared
35.481133,19.14511,gather
-32.638718,-29.943295,looks
21.226988,-19.559248,Some
-53.900723,-30.05362,carriage
57.693573,27.359465,valley
-54.631516,-35.218372,ago
15.416226,38.640766,sins
-54.55529,-35.08451,months
-21.61567,-15.09683,mere
49.315796,24.120213,throughout
-52.09117,-37.3448,dinner
56.418602,3.6195593,vessels
50.591675,20.126013,build
-6.1871624,58.803196,Did
-67.30339,-5.912294,entirely
1.1389332,35.414654,worship
65.173706,43.977924,reigned
40.547497,-0.6727841,neck
-21.02234,24.061274,write
2.393201,55.87714,st
33.170162,-3.862294,moved
19.73592,-32.902317,cross
6.9083457,-58.93256,running
41.327965,30.623222,hid
-56.31264,-37.405956,ladies
36.105045,-13.387952,breath
16.606615,15.67731,grave
1.68138,-50.914932,aside
25.103254,43.468227,witness
-59.404514,-16.048033,usual
-30.977386,37.750256,Good
-63.658604,-14.652756,conversation
-57.44755,18.798895,remain
43.820446,33.84411,nigh
-12.465148,-54.775265,loud
-4.1178,-51.75002,street
18.6753,18.041935,alive
-20.874886,14.382272,chance
-34.394123,-38.161026,minute
-48.006824,-23.997389,remained
-45.537758,-2.5208836,whatever
-68.94034,4.8148894,wished
2.0467787,-44.03858,fixed
16.335426,49.269306,Even
-11.335242,60.840935,vs
57.135788,-0.82910174,golden
-57.805294,3.5013957,regard
47.442486,-20.845322,fields
9.77742,16.23582,Every
-22.805887,-7.803984,creature
12.887775,22.808249,sign
-9.697618,-52.232372,grew
14.620777,-55.927845,front
-29.770811,-21.82158,instead
-21.96537,32.860016,goes
-31.41925,-31.462915,speech
45.881207,35.992245,elders
-32.154816,38.06864,Ah
37.7316,-41.673798,rising
-41.73873,21.257433,knows
-61.8891,-20.020533,farther
-61.689323,14.821069,married
31.480738,34.748535,sick
41.410713,-36.044136,vast
46.780075,-40.785572,moon
21.332897,56.511017,119
29.60282,40.142654,commandment
22.496086,17.414309,raised
60.444508,44.549156,Ephraim
37.297077,-9.546742,heavens
-45.493793,18.968874,nobody
-11.00242,22.678543,further
40.8086,-16.797934,fresh
-37.09634,-46.363506,Archer
23.910137,62.86181,50
56.493664,11.913704,cattle
45.29271,16.435474,wherein
33.762413,10.101279,bones
57.398926,7.3524923,pieces
15.515857,15.26116,tears
49.51536,0.4059432,pure
10.245829,39.8627,hate
6.12618,-44.579304,While
-40.33797,29.912973,`
-26.010765,21.477879,laugh
-65.564606,-33.35205,Smith
44.539227,1.3390229,covered
16.674835,27.308361,proud
24.645681,62.056595,47
-61.330307,-36.60555,Cecilia
-47.897533,-5.98321,self
58.24365,18.865726,doors
-57.335957,-14.202794,former
36.04323,-38.48579,wide
-8.950239,-22.291515,several
32.931225,38.060497,taught
46.364395,-18.038567,leaves
-46.514473,9.981569,angry
-69.85222,1.264816,determined
26.446964,31.998049,neighbour
35.581707,21.572596,nation
27.42783,38.689285,counsel
8.510034,-63.42786,stopped
-63.927917,-29.9404,Charles
22.634659,-63.336433,Pequod
15.1931925,42.733707,commandments
-37.806618,-46.186146,Francisco
60.333256,45.390038,Benjamin
-43.28086,-19.243816,view
-39.273834,-46.79776,Arthur
-51.905113,-7.6811113,proper
-51.683765,-31.409407,London
-61.35553,-13.929752,appearance
41.610226,-16.675962,summer
15.56198,-60.217865,straight
58.4868,33.206234,Moab
23.735956,62.665443,51
-5.9749956,-36.275158,piece
-31.30391,29.189035,devil
45.29982,10.371011,burn
-22.34959,-11.207218,merely
-59.120293,-5.406146,situation
-9.337842,-32.19449,curious
28.091562,9.516032,grow
20.650116,8.490054,fill
66.44501,6.765523,eight
-34.479652,44.375385,"),"
-57.910904,3.5626853,respect
-6.2046027,21.114117,pride
-20.043936,-22.04952,English
44.49327,24.429472,names
-59.105064,-20.046894,especially
-29.663776,20.084688,begin
-54.548138,6.6501975,kindness
-3.3619254,-56.78991,drawing
54.237694,20.845034,rock
14.017182,-54.02019,corner
52.511883,-17.878967,hills
38.78112,15.711828,desolate
17.938011,41.34576,salvation
59.792908,27.22825,border
-49.585316,6.4546375,hearing
31.529856,40.377064,church
25.045935,41.104134,chosen
-34.96175,44.064484,).
14.405855,-52.70603,middle
-33.317726,12.331602,makes
-68.9538,4.4613605,expected
-9.411734,57.844234,th
-17.999327,-56.55566,An
-32.366577,-47.614895,exclaimed
-54.78596,14.889825,consider
31.66802,-2.1309955,terrible
23.36967,45.555588,Holy
16.62321,3.30515,parts
-40.17328,18.935606,worth
-53.514423,0.26337302,excellent
-44.740875,-36.26937,directly
59.769123,30.871891,camp
-43.363663,5.8946366,quiet
47.335236,17.53944,possession
50.917458,48.673515,buried
36.376083,33.579144,shewed
-65.44083,4.2624817,impossible
-2.9907434,-50.383434,bit
4.218814,41.744938,draw
-53.84113,26.108923,promised
17.03295,35.976974,saved
-28.324848,21.678087,stop
-8.327572,53.074867,Nature
-61.686455,-5.2187304,affection
-43.549706,31.788237,yes
-32.702385,-45.868683,tone
-68.23793,7.6673965,easy
41.34462,-16.729162,spring
-2.1359649,47.42426,ere
-14.5918255,60.995445,Brutus
21.410679,-63.665524,crew
27.684626,51.798756,lo
-27.066257,16.4401,gentlemen
31.318382,39.323845,appointed
44.012196,-49.656532,distance
24.604876,10.457513,ones
36.224983,-0.19249704,lion
25.199268,-58.741894,sail
-18.00501,19.358187,escape
-25.967033,-48.207203,Professor
-37.732105,-46.199192,Piedro
21.789131,19.599194,blind
13.812298,24.679605,sorrow
38.828293,20.485703,heathen
-55.190945,-28.322205,Hartfield
16.937357,41.904125,bless
-38.604027,33.907562,didn
15.555281,40.398617,teach
37.64605,28.10704,killed
24.896717,-61.92488,boats
12.038699,57.14443,Give
30.521208,-9.53114,Earth
-56.616535,-3.6555433,manners
-21.012274,-56.664406,Old
-37.561413,34.26532,Don
34.46177,10.620034,dust
39.906006,-48.205845,wings
15.280535,-33.310467,shape
-32.03991,19.607079,safe
-54.94647,-30.226023,week
-51.13053,20.3412,marry
44.512535,-36.109215,waves
61.099876,-3.9113598,sides
31.783955,54.600334,Moreover
18.994379,28.310482,fool
-47.392864,21.515953,assure
41.688164,-41.8821,thick
-49.894127,-2.1908743,health
8.962119,41.057674,suffer
50.784252,15.514854,feast
4.366608,54.65729,didst
34.90025,-52.685997,grey
49.457306,26.32203,removed
53.81993,11.278551,image
40.826824,50.515385,Samuel
33.400127,-54.660275,coat
41.831112,-46.44511,beneath
-48.036713,-7.027705,future
-17.181068,40.530758,fit
50.533554,46.546474,wives
38.051983,-13.365074,shadow
8.16989,16.852873,lead
-40.72031,5.9103627,forgotten
-61.713512,19.369745,understood
-60.912678,12.173405,fond
-65.501526,4.8034034,likely
11.090446,44.820213,declare
50.18336,-16.281733,dry
-52.73365,-27.967165,meeting
-34.582653,56.409885,Bru
19.3509,42.6139,Zion
-52.49076,-26.863401,settled
46.315483,-39.89782,clouds
-46.278477,-28.514944,following
-23.528172,-58.98187,Bear
-63.1788,7.744588,knowing
-34.839207,6.928614,sisters
-37.16996,-36.08651,surprise
1.6984047,46.764885,worthy
-8.844502,-55.80534,broke
-51.016407,-3.6748803,fortune
31.555769,-47.83384,pale
59.922012,26.455217,coast
33.640133,25.070765,thither
-64.99678,3.641801,necessary
-43.136497,-45.264404,Walter
-63.513958,-27.681046,Russell
21.15273,1.3167497,lands
50.07997,58.850677,Jeremiah
-4.054299,-51.74766,passage
55.804466,0.35340697,brass
-2.7454467,-49.05778,box
12.257011,-56.088917,glass
-42.09592,4.928507,simple
52.789192,21.723982,edge
-56.311615,-37.52212,boys
-47.102104,-27.688265,journey
-58.750805,-6.367213,degree
-65.06781,-33.115555,Bates
48.74086,0.38727716,precious
29.475437,-7.569495,Hell
5.5204763,15.338432,Adam
-47.55111,-29.238003,waiting
-56.822247,-2.1876814,difference
-6.1341534,58.037697,Can
14.252368,60.94965,Look
-56.41529,-0.2359967,greatest
60.25766,45.048206,Manasseh
11.812672,46.18127,depart
-45.52105,18.702745,everybody
48.978302,35.60995,captains
39.45383,9.726581,food
49.450188,-28.988327,seas
31.98051,1.3449857,measure
16.41658,-62.247643,slowly
50.912594,9.109396,lamb
-39.86509,-37.033234,observed
-51.599373,-22.71726,companions
-49.54812,-10.434945,due
-72.62512,2.0388255,probably
9.194804,32.35891,possess
45.850018,52.874287,Joab
46.995716,-30.453758,shore
-67.31792,-3.9909916,danger
-41.2686,-26.48267,joined
37.526566,-18.199293,blow
-10.842752,21.62306,persons
-67.00658,-29.080267,Brandon
-56.931835,8.445473,pity
46.26531,2.586483,crown
36.41859,22.007704,utterly
-27.881441,-48.95362,laughing
-20.999004,23.92762,wrote
29.429644,-44.018963,soft
45.769947,-18.374306,flowers
29.623398,-53.973537,teeth
-26.248205,-21.42869,grown
3.7319782,-64.0791,lying
40.158096,9.00861,corn
-49.443947,-27.564709,finished
34.938507,-50.007557,tall
-1.5999615,-12.799612,England
17.587885,45.23687,prayer
-63.139805,-28.245235,Middleton
49.90322,12.512418,incense
15.241514,45.84865,whatsoever
-19.970366,17.86656,sad
38.21324,18.494104,spoil
6.22133,34.093384,beloved
-59.516106,-27.67794,marriage
18.352303,29.914299,false
-25.594906,-49.7008,Evan
48.5994,-12.678316,bird
-50.62676,5.557698,meaning
47.161427,13.104261,sanctuary
18.042545,34.292664,rule
-3.217843,39.936844,lies
-11.621987,-41.780807,quick
28.16628,-8.49187,Satan
-5.662609,-19.514772,board
47.908047,17.543411,lot
34.969757,-15.178618,hot
-62.76188,-14.611262,curiosity
18.482635,-4.584874,race
20.386354,-49.20465,sharp
1.9088709,39.67063,buy
-47.29852,-40.392387,warm
-53.357754,-27.346388,engaged
16.41759,-52.947895,lower
-11.503167,59.46253,selfe
-18.427603,46.71458,yours
-64.8866,1.0156205,supposed
-65.90748,-15.714442,companion
20.135988,33.99217,wickedness
16.642607,-48.940533,empty
42.87631,-40.693245,snow
45.196175,23.717653,generations
-28.166677,21.891441,catch
-21.969877,-25.704231,somewhat
17.311543,57.285084,See
-33.69638,-15.518016,changed
-11.74441,-62.257324,leaving
8.815525,51.54284,hide
-55.26937,10.11223,justice
50.763363,15.523287,sabbath
-37.06826,8.881358,lives
-10.20818,-55.89689,burst
-2.7197611,-49.05227,paper
-63.47067,-5.4856844,confidence
15.23809,-52.983448,bottom
-53.212322,13.213554,learn
-36.048206,-24.266874,remembered
-23.738297,-58.409588,Farmer
52.977333,46.0381,prince
-41.754467,-27.85948,nearly
-7.184979,55.678196,Was
-33.21071,37.093628,Nay
-34.57312,56.399456,Macb
15.196526,42.732353,statutes
21.429796,14.117594,continually
-5.1985407,47.734077,hither
-25.697632,42.240566,ourselves
-44.849625,-36.683983,notice
-49.57154,-40.536304,mistress
39.372845,-35.599953,space
10.999292,37.960526,curse
20.333195,-61.14917,mast
-3.8693333,45.540264,hence
-45.37455,7.9359083,altogether
-61.389297,15.838264,maid
-47.289436,27.496412,honest
-22.857353,20.82399,dress
24.83848,29.589201,whosoever
-66.14175,7.6294174,particularly
39.29098,4.694422,spot
26.447178,-54.39364,tail
-43.577915,-20.207857,public
46.92467,42.576683,bowed
66.95092,48.76857,seventh
8.3941965,-12.24476,mark
-8.087319,-15.743116,Sperm
34.345306,-52.12338,yellow
-45.183796,30.230598,thank
45.822636,-38.485073,smoke
-2.0818594,20.49501,force
32.939053,-17.210491,calm
26.498323,-35.66672,passing
26.93173,24.016233,goeth
-2.2946289,48.400707,Had
-28.824858,-47.535404,smiling
6.76213,-36.261635,drawn
-57.63108,-4.0816293,temper
38.683807,23.545975,souls
-0.9566189,-29.366009,higher
34.04428,51.455204,Isaac
-32.547733,3.179913,welcome
-25.430851,-12.57929,formed
42.12105,11.778329,eaten
-11.195795,-30.372814,music
-20.90416,23.335724,letters
42.701794,6.990036,skin
-48.04279,-21.137505,weather
-3.659359,47.605045,whence
-3.1340914,51.82867,divine
58.60355,11.16769,flock
-23.574455,14.59791,move
-56.52371,-7.714311,society
22.15249,37.36386,wrought
-50.559814,21.88545,hurt
6.8267317,36.97724,fail
-44.26196,31.56247,Very
24.939816,27.522697,maketh
-55.280796,15.184619,observe
-39.445004,-2.5274825,likewise
61.667397,-0.39922485,height
59.814915,32.653225,captivity
63.92358,9.029126,numbered
-45.657867,13.463012,easily
14.197618,27.940628,vanity
37.345837,26.36107,sold
-59.937702,-4.7132215,consequence
15.267459,42.678226,judgments
-35.944485,-44.53052,laughed
52.628365,17.958927,walls
33.984474,26.519505,whither
45.0519,23.94859,tribes
14.535427,49.11716,Neither
11.0727,39.401226,perish
-9.270483,-63.0098,reached
36.762486,-19.262007,singing
-56.086327,-14.4472275,spite
-52.326897,-18.475916,declared
44.995953,31.065561,prison
38.776604,20.564342,Gentiles
-16.270203,15.588343,single
-67.34628,12.870962,feared
14.802492,48.097363,Only
31.894518,-8.079745,fierce
-65.44845,13.642793,greatly
39.55229,-45.17844,huge
53.289352,34.253082,army
44.00899,-49.635967,distant
-10.24309,-50.781055,Just
-64.0651,-30.976368,Musgrove
-61.000427,-21.890192,paid
35.87967,20.35094,drive
-51.085983,3.5523756,handsome
-33.971676,-36.402313,:--
-40.724773,15.308611,Nothing
42.37236,42.528095,named
-56.279667,-26.63257,spent
-66.040665,-31.69925,Ferrars
-43.347115,-30.603525,village
-25.993109,-49.14872,Flambeau
-54.243786,-7.4635525,circumstances
-52.05886,10.803391,Perhaps
-60.19023,-12.462998,equally
-7.374661,-28.978685,placed
67.07805,44.03391,Hezekiah
12.57763,-53.75829,hole
10.565789,43.40743,hearken
8.007297,42.607212,choose
-5.8281765,-36.47787,basket
16.088238,-63.345085,below
-0.67788607,19.716642,eternal
-10.999923,-15.719423,unknown
22.999943,38.945484,sinned
8.620591,-62.832508,started
-34.838703,-50.437378,quickly
-59.88327,-5.5908785,conduct
4.0925646,-61.916023,nose
44.751072,-43.510426,growing
10.5232115,31.306587,increase
4.133118,55.02292,mayest
17.846376,29.163588,foolish
-48.206173,-30.114079,calling
-67.029076,-7.4539332,occasion
-17.923916,56.779484,Death
-14.869746,-58.681908,guinea
-27.854723,-50.867043,Queen
18.442804,-43.35289,steps
11.847848,28.537226,labour
-63.286285,-7.5325103,effect
-52.104332,-37.381565,breakfast
-59.74709,1.492979,considered
60.304813,26.461828,west
-12.462671,60.21439,vpon
6.779175,-36.190872,thrown
22.289522,31.063904,giveth
-42.60166,-5.0682487,ease
34.303467,-52.09701,brown
13.481931,55.443993,Hear
-7.2533517,-69.120926,miles
30.765085,15.466421,lift
29.45215,19.605093,sore
-55.426327,-28.121723,Highbury
15.009132,44.95107,swear
-71.25513,-12.833649,serious
-44.928967,-37.188763,hurry
-12.080402,-43.833096,touched
-28.7233,-55.480946,getting
-8.712906,-30.044067,White
34.828445,9.854011,cover
44.18021,-35.058887,ocean
22.419111,-53.57919,flying
33.31819,23.97007,abroad
-35.37408,-48.35605,Jem
46.467068,53.067493,Jonathan
-40.261757,-22.336876,act
-56.025238,18.898743,join
59.444286,33.193993,Samaria
24.94717,31.052326,Blessed
7.910411,39.089264,raise
-49.512135,19.840906,imagine
21.740545,32.79728,faithful
35.3138,-57.997154,shoulder
52.696346,35.653828,Assyria
5.808839,43.95229,slay
13.702944,-49.900696,loose
-55.254673,-28.227556,Bath
29.478561,20.405975,destruction
-37.190296,-43.5571,Frederick
-29.000408,11.531772,besides
14.504793,27.051453,reproach
-29.293442,16.356161,yesterday
14.197196,50.162857,Yea
-9.860009,-58.165634,nearer
-48.514427,15.612118,scarcely
-42.880527,-37.614082,instantly
15.881967,-48.302746,vessel
18.814623,45.985596,thanks
41.56688,-16.709574,winter
34.772125,21.713657,smite
17.036077,10.502574,tender
-16.778248,-49.65384,Sunday
-44.786564,26.734219,news
13.860566,35.43041,reward
-56.142174,-3.600736,superior
11.578449,-54.04781,leg
45.86923,-9.390009,naked
19.805529,17.422892,escaped
47.796436,17.354065,portion
51.68595,-18.96453,rivers
42.655945,21.525002,burned
-64.945885,-6.254796,engagement
-65.88979,6.860701,agreeable
47.722828,-15.127916,branches
54.816902,0.10073721,linen
-62.85234,-0.30403766,otherwise
-25.38015,-48.43727,Gregory
23.380907,45.55498,Ghost
38.71564,31.810091,caused
13.714085,59.477802,haste
60.47007,37.78633,suburbs
5.3509297,-57.025143,pocket
44.59056,4.732004,burning
-35.313137,-45.896107,trying
33.203033,31.270224,served
42.910686,7.8848186,plague
25.423578,0.55083,songs
-2.8786266,-56.248234,shop
-9.6805725,25.254568,Upon
-9.499781,59.1778,tis
36.769314,-16.495583,beat
44.501286,7.708237,wash
-60.326946,12.830339,extremely
-10.421155,-39.059147,ball
-40.59128,4.526846,judged
-68.16691,11.420601,suffered
-43.51693,-22.008533,daily
61.52514,11.75083,chariots
18.31356,-57.454792,shot
17.66753,40.64807,everlasting
55.550148,24.38228,tent
53.140583,-0.709853,garments
43.053215,3.3671296,poured
-8.086905,-17.757402,whaling
20.68044,39.49201,generation
4.3695016,18.670824,angels
-56.0196,17.33569,allow
7.3937073,38.192936,arise
-3.8679197,52.006664,woe
-21.008976,22.974733,note
-67.370926,-3.8546314,advantage
14.03908,50.11171,Surely
-52.098835,-37.399776,supper
-3.2009523,5.331773,reach
40.639362,27.335417,divided
